143.537735849, 33.5, 201.71641791
143.537735849, 39.5, 171.075949367
149.458333333, 46.0, 166.304347826
149.458333333, 51.0, 150.0
139.453125, 52.0, 78.4615384615
139.453125, 49.0, 83.2653061224
150.875, 62.0, 41.1290322581
150.875, 61.0, 41.8032786885
151.111111111, 67.5, 51.0
151.111111111, 67.5, 51.0
142.678571429, 68.0, 52.5
142.678571429, 68.0, 52.5
146.693548387, 72.5, 54.5172413793
146.693548387, 74.5, 53.0536912752
133.362068966, 69.5, 53.2014388489
133.362068966, 70.5, 52.4468085106
150.875, 79.0, 32.2784810127
150.875, 79.0, 32.2784810127
100.9375, 77.0, 26.4935064935
100.9375, 77.0, 26.4935064935
100.9375, 78.0, 26.1538461538
100.9375, 78.0, 26.1538461538
118.055555556, 79.5, 14.4339622642
118.055555556, 77.5, 14.8064516129
120.416666667, 79.0, 29.0506329114
120.416666667, 75.0, 30.6
108.8, 76.5, 41.6666666667
108.8, 80.5, 39.5962732919
157.065217391, 84.5, 34.7041420118
157.065217391, 83.5, 35.119760479
184.166666667, 88.5, 12.9661016949
184.166666667, 82.5, 13.9090909091
58.4375, 84.0, 12.1428571429
58.4375, 81.0, 12.5925925926
140.25, 84.0, 15.1785714286
140.25, 80.0, 15.9375
120.416666667, 76.0, 30.1973684211
120.416666667, 79.0, 29.0506329114
120.416666667, 76.0, 30.1973684211
120.416666667, 76.0, 30.1973684211
146.902173913, 23.0, 255.0
146.09375, 24.0, 255.0
147.932692308, 26.0, 255.0
148.75, 25.0, 255.0
132.651515152, 17.5, 240.428571429
132.651515152, 16.5, 255.0
150.520833333, 24.0, 255.0
152.613636364, 22.0, 255.0
137.214285714, 17.5, 255.0
136.944444444, 18.0, 255.0
137.307692308, 19.5, 255.0
137.0625, 20.0, 255.0
151.556603774, 26.5, 255.0
